order_id,supplier_id,supplier,service_type,flight_id,aircraft_id,order_date,expected_delivery,supplier_flagged,cost_usd,flight_day,recorded_at
ORD-58c66abf,S003,Barker LLC Fuel Systems,Fuel,FL7986,AC7459,2025-06-18,2025-07-19,True,1289.73,2025-07-04,2025-07-08T16:29:04.670554
ORD-cf55eae5,S006,Pratt-Stone Avionics Services,Maintenance,FL7986,AC7459,2025-07-07,2025-07-08,True,4733.25,2025-07-04,2025-07-08T16:29:04.670581
ORD-50ec68b7,S007,Payne-Cunningham CloudCatering,Catering,FL7986,AC7459,2025-06-10,2025-07-08,True,4836.03,2025-07-04,2025-07-08T16:29:04.670608
ORD-889b42b7,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL8042,AC5682,2025-06-24,2025-07-13,False,1189.61,2025-07-04,2025-07-08T16:29:04.670675
ORD-0e53f943,S004,Morris Inc Aircraft Maintenance,Maintenance,FL8042,AC5682,2025-07-03,2025-07-20,False,4780.36,2025-07-04,2025-07-08T16:29:04.670703
ORD-e24b6020,S008,Robinson Inc JetBites,Catering,FL8042,AC5682,2025-06-30,2025-07-08,False,4326.67,2025-07-04,2025-07-08T16:29:04.670730
ORD-02faa767,S001,Reed-Houston AeroFuel,Fuel,FL9526,AC4686,2025-06-20,2025-07-15,False,6946.78,2025-07-04,2025-07-08T16:29:04.670795
ORD-e29be449,S005,Zamora-Robinson AeroTech,Maintenance,FL9526,AC4686,2025-06-10,2025-07-16,False,20871.51,2025-07-04,2025-07-08T16:29:04.670822
ORD-6934addb,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL9526,AC4686,2025-06-16,2025-07-21,False,20673.24,2025-07-04,2025-07-08T16:29:04.670849
ORD-7b95b670,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL5138,AC5682,2025-07-01,2025-07-12,False,1224.08,2025-07-04,2025-07-08T16:29:04.670913
ORD-648f8283,S004,Morris Inc Aircraft Maintenance,Maintenance,FL5138,AC5682,2025-06-12,2025-07-16,False,5923.01,2025-07-04,2025-07-08T16:29:04.670940
ORD-3076f9c6,S007,Payne-Cunningham CloudCatering,Catering,FL5138,AC5682,2025-06-30,2025-07-20,False,4064.53,2025-07-04,2025-07-08T16:29:04.670968
ORD-eec67d30,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL7854,AC4266,2025-07-07,2025-07-10,True,8186.64,2025-07-04,2025-07-08T16:29:04.671032
ORD-302dcd70,S006,Pratt-Stone Avionics Services,Maintenance,FL7854,AC4266,2025-06-24,2025-07-16,True,19595.98,2025-07-04,2025-07-08T16:29:04.671059
ORD-efe7f65b,S008,Robinson Inc JetBites,Catering,FL7854,AC4266,2025-06-19,2025-07-20,True,19845.2,2025-07-04,2025-07-08T16:29:04.671086
ORD-6f2d4949,S003,Barker LLC Fuel Systems,Fuel,FL6696,AC7432,2025-06-28,2025-07-08,False,1207.11,2025-07-04,2025-07-08T16:29:04.671149
ORD-29ccf4f2,S006,Pratt-Stone Avionics Services,Maintenance,FL6696,AC7432,2025-06-26,2025-07-11,False,5201.53,2025-07-04,2025-07-08T16:29:04.671176
ORD-c6ba27da,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL6696,AC7432,2025-06-13,2025-07-10,False,5007.25,2025-07-04,2025-07-08T16:29:04.671203
