order_id,supplier_id,supplier,service_type,flight_id,aircraft_id,order_date,expected_delivery,supplier_flagged,cost_usd,flight_day,recorded_at
ORD-53b42998,S008,Robinson Inc JetBites,Catering,FL4696,AC7432,2025-06-08,2025-07-18,False,5204.97,2025-07-06,2025-07-08T16:29:04.672755
ORD-8ca1d5a2,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL6217,AC4686,2025-06-15,2025-07-22,True,8733.19,2025-07-06,2025-07-08T16:29:04.672820
ORD-9c85a2ca,S005,Zamora-Robinson AeroTech,Maintenance,FL6217,AC4686,2025-06-10,2025-07-08,True,24745.73,2025-07-06,2025-07-08T16:29:04.672848
ORD-52218427,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL6217,AC4686,2025-07-04,2025-07-13,True,18024.16,2025-07-06,2025-07-08T16:29:04.672875
ORD-c7a74b3f,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL2103,AC7459,2025-06-19,2025-07-09,False,1184.52,2025-07-06,2025-07-08T16:29:04.672938
ORD-e4aa8a2b,S005,Zamora-Robinson AeroTech,Maintenance,FL2103,AC7459,2025-07-04,2025-07-16,False,4793.76,2025-07-06,2025-07-08T16:29:04.672965
ORD-f2a4e80d,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL2103,AC7459,2025-06-15,2025-07-09,False,3562.29,2025-07-06,2025-07-08T16:29:04.672992
ORD-ea4e50df,S003,Barker LLC Fuel Systems,Fuel,FL7373,AC7459,2025-06-14,2025-07-20,False,1087.73,2025-07-06,2025-07-08T16:29:04.673055
ORD-2b57e0e2,S004,Morris Inc Aircraft Maintenance,Maintenance,FL7373,AC7459,2025-06-21,2025-07-19,False,5426.11,2025-07-06,2025-07-08T16:29:04.673082
ORD-9e1667f6,S007,Payne-Cunningham CloudCatering,Catering,FL7373,AC7459,2025-06-13,2025-07-17,False,4887.03,2025-07-06,2025-07-08T16:29:04.673109
ORD-e5a9e99b,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL5934,AC4709,2025-06-08,2025-07-21,False,8406.8,2025-07-06,2025-07-08T16:29:04.673173
ORD-154c64fa,S004,Morris Inc Aircraft Maintenance,Maintenance,FL5934,AC4709,2025-06-12,2025-07-19,False,22941.26,2025-07-06,2025-07-08T16:29:04.673200
ORD-046caa87,S008,Robinson Inc JetBites,Catering,FL5934,AC4709,2025-06-30,2025-07-12,False,14518.64,2025-07-06,2025-07-08T16:29:04.673227
ORD-33b91867,S001,Reed-Houston AeroFuel,Fuel,FL8805,AC9250,2025-06-08,2025-07-12,False,1435.31,2025-07-06,2025-07-08T16:29:04.673290
ORD-7abd1557,S004,Morris Inc Aircraft Maintenance,Maintenance,FL8805,AC9250,2025-06-20,2025-07-16,False,6328.76,2025-07-06,2025-07-08T16:29:04.673318
ORD-2e64ff17,S008,Robinson Inc JetBites,Catering,FL8805,AC9250,2025-07-07,2025-07-13,False,4855.29,2025-07-06,2025-07-08T16:29:04.673345
ORD-cab686ce,S003,Barker LLC Fuel Systems,Fuel,FL1211,AC7459,2025-07-05,2025-07-08,False,1264.45,2025-07-06,2025-07-08T16:29:04.673409
ORD-eaf6a1e5,S005,Zamora-Robinson AeroTech,Maintenance,FL1211,AC7459,2025-06-17,2025-07-16,False,5321.9,2025-07-06,2025-07-08T16:29:04.673437
ORD-86f0ff00,S008,Robinson Inc JetBites,Catering,FL1211,AC7459,2025-06-17,2025-07-15,False,3723.27,2025-07-06,2025-07-08T16:29:04.673465
ORD-243cb6ce,S001,Reed-Houston AeroFuel,Fuel,FL7044,AC4709,2025-06-28,2025-07-14,False,7300.27,2025-07-06,2025-07-08T16:29:04.673528
ORD-7ca447a2,S006,Pratt-Stone Avionics Services,Maintenance,FL7044,AC4709,2025-06-24,2025-07-20,False,19028.84,2025-07-06,2025-07-08T16:29:04.673555
ORD-3f7ea384,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL7044,AC4709,2025-06-26,2025-07-22,False,13410.75,2025-07-06,2025-07-08T16:29:04.673582
